,timestamp,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,machine_status
2976,29-04-2018 22:15,47.48264,51.90972,44.35764,623.3796,61.20743,13.55613,16.16753,15.76968,15.05353,44.8716,NORMAL
2977,29-04-2018 22:30,47.39583,51.82291,43.8368,632.0602,60.87204,13.65017,16.13136,15.65393,15.08247,39.94468,NORMAL
2978,29-04-2018 22:45,47.26563,51.82291,43.66319275,626.9676,61.68496,13.59954,16.0735,15.56713,15.08247,44.10109,NORMAL
2979,29-04-2018 23:00,47.09201,51.86632,43.48958,632.2916,59.85216,13.5923,16.1603,15.29224,15.08247,42.63414,NORMAL
2980,29-04-2018 23:15,46.9184,51.82291,43.40277481,636.2268,61.31287,13.68634,16.21094,15.49479,15.11863,41.35267,NORMAL
2981,29-04-2018 23:30,46.91839981,51.82291,43.1857605,629.8611,61.0413,13.56337,16.13136,15.81308,15.08247,41.31646,NORMAL
2982,29-04-2018 23:45,46.875,51.82291,43.01214981,632.5231,55.63098,13.56337,16.16753,15.81308,15.11863,38.49102,NORMAL
2983,30-04-2018 00:00,46.74479,51.82291,43.05555,625.463,64.66412,13.59954,16.16753,15.56713,15.11863,38.41331,NORMAL
2984,30-04-2018 00:15,46.7013855,51.69271,43.22916412,619.6759,63.16482,13.614,16.13136,15.65393,15.05353,39.35069,NORMAL
2986,30-04-2018 00:30,46.52777,51.73611,43.359375,622.5695,62.74492,13.5272,16.21094,15.76968,15.11863,37.89158,NORMAL
2987,30-04-2018 00:45,46.48438,51.69271,43.44617844,626.9676,65.1413,13.64294,16.16753,15.73351,15.11863,40.01134,NORMAL
2988,30-04-2018 01:00,46.44097137,51.69271,43.44617844,622.4537,59.96919,13.62847,16.16753,15.81308,15.01013,41.07384,NORMAL
2989,30-04-2018 01:15,46.484375,51.64930344,43.35938,621.412,66.05642,13.5272,16.0735,15.84925,15.08247,38.92623,NORMAL
2990,30-04-2018 01:30,46.48438,51.69271,43.14236069,625.3472,72.08034,13.5923,16.16753,15.76968,15.05353,36.97887,NORMAL
2991,30-04-2018 01:45,46.52777,51.69271,42.96875,624.537,69.94619,13.614,16.16753,15.65393,15.08247,40.72044,NORMAL
2992,30-04-2018 02:00,46.61458,51.73611069,42.7951355,619.5602,69.1899,13.614,16.13136,15.73351,15.05353,38.89046,NORMAL
2993,30-04-2018 02:15,46.61458,51.73611,42.70833206,621.7593,72.23829,13.46933,16.13136,15.49479,15.11863,37.10652,NORMAL
2994,30-04-2018 02:30,46.65799,51.82291,42.7951355,624.537,73.56341,13.62847,16.06626,15.41522,15.11863,37.02578,NORMAL
2995,30-04-2018 02:45,46.61458,51.86631775,43.01215,630.9028,77.38614,13.65017,16.16753,15.49479,15.05353,39.4162,NORMAL
2996,30-04-2018 03:00,46.61458,51.90972137,43.22916412,620.1389,74.92814,13.64294,16.21094,15.61777,15.16204,43.17917,NORMAL
2997,30-04-2018 03:15,46.61458,51.95312,43.40277481,617.9398,68.75168,13.62847,16.16753,15.61777,15.05353,43.3082,NORMAL
2998,30-04-2018 03:30,46.61458,52.03993,43.40277481,622.8009,74.97278,13.62847,16.13136,15.49479,15.08247,40.07585,NORMAL
2999,30-04-2018 03:45,46.65798569,52.08333,43.48958206,623.1481,71.13392,13.59954,16.12413,15.73351,15.08247,39.38659,NORMAL
3001,30-04-2018 04:00,46.65799,52.12674,43.5763855,631.5972,71.19572,13.71528,16.13136,15.76968,15.08247,42.92543,NORMAL
3002,30-04-2018 04:15,46.74479,52.08333,43.66319,628.4722,71.88275,13.64294,16.0735,15.81308,15.08247,40.19163,NORMAL
3003,30-04-2018 04:30,46.8316,52.08333206,43.79339981,641.3195,70.4874,13.62847,16.21094,15.69734,15.11863,39.54759,NORMAL
3004,30-04-2018 04:45,46.875,52.08333,43.83680344,626.1573,72.18534,13.5923,16.13136,15.73351,15.05353,42.49044,NORMAL
3005,30-04-2018 05:00,46.8316,52.08333,43.88020706,630.5555,75.22527,13.65017,16.16753,15.61777,15.08247,41.88645,NORMAL
3006,30-04-2018 05:15,46.8316,52.12674,43.88021,644.213,83.31321,13.614,16.1603,15.81308,15.05353,44.32239,NORMAL
3007,30-04-2018 05:30,46.74479,52.25694,43.92361069,618.75,78.14893,13.5923,16.21094,15.61777,15.11863,47.58232,NORMAL
3008,30-04-2018 05:45,46.8316,52.17014,44.01041412,621.875,77.03699,13.70804,16.06626,15.84925,15.08247,48.63794,NORMAL
3009,30-04-2018 06:00,46.74478912,52.30035,44.09722137,632.6389,73.87016,13.614,16.16753,15.76968,15.05353,43.87102,NORMAL
3010,30-04-2018 06:15,46.875,52.25694,44.140625,625.6945,72.81738,13.64294,16.16753,15.61777,15.08247,40.47451,NORMAL
3011,30-04-2018 06:30,46.83159637,52.25694275,44.22742844,626.0416,74.97203,13.68634,16.21094,15.53096,15.11863,40.87178,NORMAL
3012,30-04-2018 06:45,46.74479,52.12674,44.31423569,633.6805,75.53708,13.5923,16.16753,15.65393,15.05353,40.01162,NORMAL
3013,30-04-2018 07:00,46.83159637,52.08333,44.44444275,641.3195,74.73193,13.5923,16.16753,15.84925,15.05353,39.86576,NORMAL
3014,30-04-2018 07:15,46.8316,52.47396,44.48784637,625.1157,75.95131,13.64294,16.16753,15.69734,15.08247,40.16686,NORMAL
3016,30-04-2018 07:30,46.8316,51.86632,44.57464981,625.1157,75.13785,13.59954,16.21094,15.76968,15.11863,41.90856,NORMAL
3017,30-04-2018 07:45,46.9184,51.95312,44.53125,632.4074,78.72949,13.5923,16.16753,16.02286,15.08247,39.95369,NORMAL
3018,30-04-2018 08:00,46.9618,51.95312,44.44444275,628.0093,75.18159,13.5272,16.0735,15.61777,15.05353,41.45689,NORMAL
3019,30-04-2018 08:15,46.9618,52.03993,44.27083206,624.4213,74.99342,13.59954,16.21094,15.84925,15.11863,41.25579,NORMAL
3020,30-04-2018 08:30,47.13541,52.03993,44.09722,624.3055,81.74462,13.53443,16.06626,15.69734,15.08247,39.82018,NORMAL
3021,30-04-2018 08:45,47.17882,52.12674,43.88020706,637.3843,77.36131,13.62847,16.21094,15.37182,15.08247,46.27004,NORMAL
3022,30-04-2018 09:00,47.17882,52.17014,43.70659637,627.1991,75.12978,13.68634,16.16753,15.51649,15.08247,43.46928,NORMAL
3023,30-04-2018 09:15,47.09201,52.25694,43.79339981,616.088,72.69604,13.59954,16.16753,15.49479,15.08247,45.27824,NORMAL
3024,30-04-2018 09:30,47.09201,52.17014,43.92361069,616.3195,70.86281,13.68634,16.13136,15.65393,15.05353,45.19758,NORMAL
3025,30-04-2018 09:45,47.09201,52.17014,44.05381775,600.2314,72.73379,13.56337,16.16753,16.06626,15.19821,40.1473,NORMAL
3026,30-04-2018 10:00,47.04861069,52.30035,44.140625,602.4305,72.20657,13.64294,16.21094,15.65393,15.11863,40.95167,NORMAL
3027,30-04-2018 10:15,46.9618,52.30035,44.22743,616.3195,72.00105,13.34635,16.00116,16.06626,15.05353,41.01997,NORMAL
3028,30-04-2018 10:30,47.04861,52.30034637,44.22742844,604.7454,75.8829,13.28848,15.95775,15.81308,15.08247,38.40285,NORMAL
3029,30-04-2018 10:45,47.04861,52.30034637,44.140625,598.1482,73.74047,13.31742,15.87095,15.95052,15.08247,42.27747,NORMAL
3031,30-04-2018 11:00,47.04861069,52.25694,44.05381775,620.9491,76.48021,13.32465,15.87095,15.65393,15.0897,38.84337,NORMAL
3032,30-04-2018 11:15,47.04861,52.17014,44.14063,621.1805,75.51071,13.38976,15.87095,15.26331,15.05353,42.8945,NORMAL
3033,30-04-2018 11:30,47.04861069,52.17014,44.31423569,629.3981,72.37637,13.30295,15.87095,15.56713,15.08247,40.08054,NORMAL
3034,30-04-2018 11:45,47.04861,52.08333,44.27083206,630.4398,72.96663,13.41146,15.95775,15.56713,15.08247,38.89082,NORMAL
3035,30-04-2018 12:00,47.04861069,52.12674,44.27083206,623.2639,77.23415,13.25231,15.95052,15.69734,15.08247,44.25819,NORMAL
3036,30-04-2018 12:15,46.9618,52.08333,44.14063,626.0416,71.57853,13.67911,16.16753,15.65393,15.11863,47.99488,NORMAL
3037,30-04-2018 12:30,47.04861,52.08333,43.92361069,625.8102,68.44813,13.64294,16.24711,15.69734,15.08247,47.86299,NORMAL
3038,30-04-2018 12:45,46.96180344,52.12674,43.88020706,633.3333,67.98183,13.5272,16.24711,15.65393,15.11863,44.53787,NORMAL
3039,30-04-2018 13:00,46.9618,52.03993,43.8368,624.3055,75.11167,13.68634,16.13136,15.84925,15.05353,41.45082,NORMAL
3040,30-04-2018 13:15,46.91839981,51.95312119,43.70659637,632.6389,73.43919,13.34635,15.91435,15.65393,15.05353,44.79073,NORMAL
3041,30-04-2018 13:30,47.09201,51.86632,43.57639,621.9907,72.37706,13.43316,15.99392,15.65393,15.08247,45.12354,NORMAL
3042,30-04-2018 13:45,47.04861,51.90972137,43.359375,625.5787,77.38764,13.34635,15.90712,15.69734,15.11863,42.59269,NORMAL
3043,30-04-2018 14:00,47.04861069,51.86632,43.27256775,628.9352,77.49878,13.38252,15.77691,15.84925,15.11863,37.31768,NORMAL
3044,30-04-2018 14:15,46.9184,51.82291,43.44618,634.375,76.31596,13.34635,15.85648,15.53096,15.08247,43.30144,NORMAL
3046,30-04-2018 14:30,46.9184,51.73611,43.66319,643.9814,73.32828,13.38976,15.85648,15.74074,15.05353,41.8104,NORMAL
3047,30-04-2018 14:45,46.9618,51.6059,43.92361069,623.3796,71.88496,13.43316,15.85648,15.61777,15.08247,45.45675,NORMAL
3048,30-04-2018 15:00,46.91839981,51.43229,44.14063,630.3241,74.88352,13.38252,15.87095,15.73351,15.16204,45.4758,NORMAL
3049,30-04-2018 15:15,46.9618,51.25868,44.44444,624.8843,73.55904,13.5923,16.13136,15.61777,15.20544,49.81832,NORMAL
3050,30-04-2018 15:30,46.875,51.17187,44.57464981,622.2222,73.5224,13.614,16.21094,15.74074,15.11863,44.27952,NORMAL
3051,30-04-2018 15:45,46.83159637,51.08507,44.74826,630.2083,73.32868,13.55613,16.0735,15.45139,15.16204,41.51734,NORMAL
3052,30-04-2018 16:00,46.74479,51.21527,44.87847137,628.9352,74.45471,13.55613,16.16753,15.41522,15.11863,42.83374,NORMAL
3053,30-04-2018 16:15,46.74479,51.38889,44.96527481,638.3102,75.10581,13.68634,16.16753,15.65393,15.08247,44.31021,NORMAL
3054,30-04-2018 16:30,46.70139,51.6059,45.09549,639.1204,72.43144,13.59954,16.30498,15.65393,15.08247,44.20716,NORMAL
3055,30-04-2018 16:45,46.65799,51.6059,45.18228912,641.7824,74.47599,13.53443,16.03009,15.45139,15.08247,40.94436,NORMAL
3056,30-04-2018 17:00,46.61458,51.69271,45.22569275,626.7361,77.26784,13.56337,16.13136,15.87818,15.16204,42.02423,NORMAL
3057,30-04-2018 17:15,46.52777,51.6493,45.22569,626.8518,72.75549,13.67911,16.16753,15.56713,15.08247,43.1866,NORMAL
3058,30-04-2018 17:30,46.48438,51.73611069,45.3125,620.2546,76.23748,13.5272,16.16753,15.53096,15.01013,39.70877,NORMAL
3059,30-04-2018 17:45,46.39757,51.69271,45.22569,616.088,74.29205,13.5272,16.13136,15.53096,15.0897,40.58611,NORMAL
3061,30-04-2018 18:00,46.39757,51.6059,45.09549,622.1064,74.73382,13.5923,16.24711,15.53096,15.08247,41.77872,NORMAL
3062,30-04-2018 18:15,46.26736069,51.43229,44.57465,641.7824,74.08374,13.49826,15.63223,15.74074,15.05353,39.43501,NORMAL
3063,30-04-2018 18:30,46.22395706,51.08507,43.8368,629.9768,75.26466,13.49826,15.625,15.65393,15.08247,40.46502,NORMAL
3064,30-04-2018 18:45,46.09375,50.95486,43.27257,627.4305,76.75455,13.5923,15.71181,15.73351,15.08247,42.00319,NORMAL
3065,30-04-2018 19:00,46.00694275,50.86805,42.92534637,631.0186,72.56831,13.55613,15.625,15.69734,15.08247,40.4385,NORMAL
3066,30-04-2018 19:15,45.96354,50.78125,42.75174,633.7963,75.38017,13.62847,15.625,15.56713,15.05353,40.84098,NORMAL
3067,30-04-2018 19:30,45.74652,50.60764,42.31770706,635.9954,81.68542,13.65017,15.70457,15.56713,15.11863,40.8627,NORMAL
3068,30-04-2018 19:45,45.74652,50.43402,41.84027,633.5648,72.61713,13.59954,15.66117,15.49479,15.11863,44.17797,NORMAL
3069,30-04-2018 20:00,45.61632,50.39062,41.31944,631.4814,70.72733,13.53443,15.625,15.26331,15.08247,46.3243,NORMAL
3070,30-04-2018 20:15,45.61632,50.34722,41.31944275,648.0324,70.13592,13.64294,15.63223,15.22714,15.05353,40.4209,NORMAL
3071,30-04-2018 20:30,45.44271,50.39062,41.2326355,624.8843,72.40463,13.5923,15.70457,15.18374,15.11863,41.05145,NORMAL
3072,30-04-2018 20:45,45.3125,50.34722,41.10242844,631.9445,71.06143,13.64294,15.66117,15.49479,15.05353,39.43464,NORMAL
3073,30-04-2018 21:00,45.18228912,50.39062,40.97222137,631.8287,81.90097,13.09317,15.70457,15.07523,15.11863,45.90621,NORMAL
3074,30-04-2018 21:15,45.09549,50.39062,41.015625,636.5741,74.29879,13.12211,15.6684,15.14757,15.08247,44.34788,NORMAL
3076,30-04-2018 21:30,45.00868,50.39062,41.05902481,642.4769,73.64532,13.057,15.625,15.37182,15.05353,44.11609,NORMAL
3077,30-04-2018 21:45,44.96527481,50.34722,41.01563,635.5324,75.0799,13.5923,15.5816,15.14757,15.11863,44.94545,NORMAL
3078,30-04-2018 22:00,44.92188,50.39062,40.88541412,635.1852,74.72363,13.614,15.625,14.98843,15.11863,44.37273,NORMAL
3079,30-04-2018 22:15,44.921875,50.39062,40.79861069,629.5139,69.72921,13.65017,15.71181,14.96672,15.08247,40.62366,NORMAL
3080,30-04-2018 22:30,44.92188,50.34722137,40.79861,642.8241,77.07875,13.68634,15.5816,15.14757,15.08247,43.87797,NORMAL
3081,30-04-2018 22:45,44.92188,50.34722137,40.88541412,632.7546,71.87364,13.5923,15.66117,14.98843,15.08247,43.20364,NORMAL
3082,30-04-2018 23:00,44.92188,50.34722137,41.015625,637.6157,72.21764,13.55613,15.5816,15.11863,15.16204,39.15145,NORMAL
3083,30-04-2018 23:15,44.92188,50.39062,41.01563,634.375,80.62592,13.5923,15.66117,15.29224,15.11863,46.17346,NORMAL
3084,30-04-2018 23:30,44.96527481,50.34722,41.10242844,623.8425,67.99929,13.64294,15.74074,15.37182,15.11863,46.70082,NORMAL
3085,30-04-2018 23:45,44.92188,50.39062,41.2326355,634.1435,71.48804,13.55613,15.625,15.18374,15.11863,44.62792,NORMAL
3086,01-05-2018 00:00,44.96527,50.39062,41.40625,619.5602,76.90469,13.5272,15.58883,15.11863,15.08247,38.41949,NORMAL
3087,01-05-2018 00:15,45.00868,50.39062,41.49305,626.2731,77.06253,13.55613,15.625,15.07523,15.11863,41.9585,NORMAL
3088,01-05-2018 00:30,45.09548569,50.39062,41.62326,629.5139,74.1293,13.614,15.70457,15.22714,15.05353,40.58494,NORMAL
3089,01-05-2018 00:45,45.18229,50.39062,41.75347137,635.5323,81.883,13.62847,15.63223,15.22714,15.16204,41.78002,NORMAL
3091,01-05-2018 01:00,45.18229,50.39062,41.88368,632.7546,75.39196,13.62847,15.5816,15.29224,15.08247,41.9608,NORMAL
3092,01-05-2018 01:15,45.22569,50.43402,41.97048569,628.9352,77.98634,13.64294,15.66117,15.18374,15.08247,46.86725,NORMAL
3093,01-05-2018 01:30,45.3125,50.39062,42.10069275,633.4491,75.75741,13.614,15.63223,15.11863,15.11863,42.85398,NORMAL
3094,01-05-2018 01:45,45.44271,50.52083,42.14409637,627.7778,76.21848,13.46933,15.63223,15.29224,15.08247,43.60881,NORMAL
3095,01-05-2018 02:00,45.52951,50.52083,42.2743,631.9445,76.55509,13.5923,15.66117,15.41522,15.11863,46.38419,NORMAL
3096,01-05-2018 02:15,45.61632,50.56424,42.36111069,638.1945,79.80328,13.56337,15.625,15.07523,15.11863,43.22624,NORMAL
3097,01-05-2018 02:30,45.74652,50.39062,42.31771,626.8518,78.76235,13.55613,15.6684,15.11863,15.05353,40.77283,NORMAL
3098,01-05-2018 02:45,45.83333,50.30382,42.14409637,632.0602,76.95264,13.62847,15.625,15.18374,15.11863,39.47829,NORMAL
3099,01-05-2018 03:00,45.83333,50.21701,42.05728912,633.7963,83.91045,13.614,15.625,15.03906,15.11863,44.97345,NORMAL
3100,01-05-2018 03:15,45.83333,50.2170105,41.97049,624.537,78.29077,13.614,15.55266,15.11863,15.08247,44.92652,NORMAL
3101,01-05-2018 03:30,45.83333,50.2170105,42.05728912,624.4213,83.05025,13.5272,15.625,15.22714,15.08247,48.65624,NORMAL
3102,01-05-2018 03:45,45.96353912,50.30381775,42.14409637,627.3148,76.54049,13.5923,15.63223,15.18374,15.11863,45.37878,NORMAL
3103,01-05-2018 04:00,45.96353912,50.39062,42.31770706,632.2916,80.23141,13.56337,15.66117,15.14757,15.16204,40.34641,NORMAL
3104,01-05-2018 04:15,46.05035,50.56424,42.31770706,636.9213,83.44055,13.5923,15.66117,15.14757,15.11863,44.48331,NORMAL
3106,01-05-2018 04:30,46.00694,50.56424,42.1441,638.1945,78.7887,13.59954,15.66117,15.29224,15.11863,40.11623,NORMAL
3107,01-05-2018 04:45,45.96354,50.73785,41.97049,637.037,82.53237,13.65017,15.5816,14.91609,15.11863,43.89931,NORMAL
3108,01-05-2018 05:00,46.00694,50.78125,41.71006775,630.5555,78.05869,13.614,15.6684,15.11863,15.11863,42.73687,NORMAL
3109,01-05-2018 05:15,45.96354,50.82465,41.71006775,630.787,82.08727,13.5923,15.625,15.26331,15.11863,41.63171,NORMAL
3110,01-05-2018 05:30,46.00694275,50.95486,41.97049,625,77.16412,13.5923,15.70457,15.03906,15.11863,44.23633,NORMAL
3111,01-05-2018 05:45,46.05034637,50.95486,42.1875,630.4398,80.71111,13.62847,15.66117,15.14757,15.08247,44.12342,NORMAL
3112,01-05-2018 06:00,46.09375,51.04166,42.36111,629.6296,79.34831,13.53443,15.74797,15.11863,15.05353,47.41272,NORMAL
3113,01-05-2018 06:15,46.09375,51.08507,42.49132,622.6852,80.55254,13.5272,15.70457,15.29224,15.16204,42.44135,NORMAL
3114,01-05-2018 06:30,46.09375,51.17187,42.62152481,632.7546,76.02643,13.5272,15.625,15.18374,15.05353,42.68417,NORMAL
3115,01-05-2018 06:45,46.22396,51.17187,42.75173569,628.9352,79.56284,13.55613,15.66117,15.26331,15.08247,43.16832,NORMAL
3116,01-05-2018 07:00,46.22396,51.30208206,42.62152481,636.4584,76.7533,13.68634,15.71181,15.03906,15.08247,44.34651,NORMAL
3117,01-05-2018 07:15,46.39757,51.38889,42.49132,636.9213,78.32306,13.614,15.625,15.41522,15.08247,45.80091,NORMAL
3118,01-05-2018 07:30,46.44097137,51.47569275,42.31771,634.1436,78.63515,13.62847,15.70457,15.18374,15.05353,42.2311,NORMAL
3119,01-05-2018 07:45,46.52777,51.6493,42.1441,627.8935,75.25244,13.56337,15.66117,15.18374,15.08247,47.95487,NORMAL
3121,01-05-2018 08:00,46.65799,51.69271,42.53472,641.088,75.78867,13.38252,16.70284,15.22714,15.05353,45.94415,NORMAL
3122,01-05-2018 08:15,46.74479,51.64930344,42.70833206,630.4398,73.7831,13.17274,16.6088,14.87992,15.08247,46.53586,NORMAL
3123,01-05-2018 08:30,46.8316,51.6493,42.7951355,622.338,80.38725,13.23785,16.70284,14.98843,15.11863,40.77639,NORMAL
3124,01-05-2018 08:45,46.875,51.69271,42.92534637,626.8518,87.41191,13.31742,16.70284,15.18374,15.08247,41.47093,NORMAL
3125,01-05-2018 09:00,46.8316,51.82291,43.01214981,637.963,81.69356,13.31742,16.75347,15.06076,15.08247,46.38557,NORMAL
3126,01-05-2018 09:15,46.875,51.86632,43.14236,625.1157,76.97617,13.38252,16.70284,15.26331,15.08247,44.26831,NORMAL
3127,01-05-2018 09:30,46.9184,51.82291,43.27256775,632.4074,78.33016,13.31742,16.6522,15.41522,15.16204,41.14713,NORMAL
3128,01-05-2018 09:45,47.04861069,51.90972,43.57639,625.463,74.30051,13.31742,16.6088,15.14757,15.08247,41.90973,NORMAL
3129,01-05-2018 10:00,47.0920105,51.86631775,43.83680344,631.3657,74.67144,13.23061,16.6522,15.29224,14.85822,39.8597,NORMAL
3130,01-05-2018 10:15,47.17881775,51.86632,44.09722137,631.5972,74.69787,13.34635,16.6088,14.98843,14.82205,40.97675,NORMAL
3131,01-05-2018 10:30,47.30902481,51.82291,44.31423569,633.4491,80.91737,13.31742,16.6522,15.18374,14.82205,38.01352,NORMAL
3132,01-05-2018 10:45,47.35242844,51.86632,44.3576355,640.9722,81.71909,13.43316,16.70284,15.07523,14.82205,42.2865,NORMAL
3133,01-05-2018 11:00,47.52604,51.86632,44.57465,635.0695,74.5467,13.30295,16.70284,15.26331,14.85822,46.46464,NORMAL
3134,01-05-2018 11:15,47.56944275,51.82291,44.79166412,629.6296,75.56675,13.38976,16.56539,15.03906,14.82205,40.62387,NORMAL
3136,01-05-2018 11:30,47.69965,51.86632,44.96527481,622.8009,79.53982,13.34635,16.6522,15.45139,14.79311,45.74827,NORMAL
3137,01-05-2018 11:45,47.78646,51.95312,45.1388855,627.4305,77.17658,13.38252,16.47135,15.29224,14.85822,43.18864,NORMAL
3138,01-05-2018 12:00,47.91666,51.95312,45.1388855,637.8472,78.33853,13.057,16.39178,15.22714,14.74971,46.68631,NORMAL
3139,01-05-2018 12:15,47.96007,52.12674,45.3125,636.1111,78.3416,13.057,16.42795,15.22714,14.90162,41.71648,NORMAL
3140,01-05-2018 12:30,48.00347137,52.25694,45.5295105,621.875,73.28484,13.14381,16.34115,15.49479,14.82205,46.70376,NORMAL
3141,01-05-2018 12:45,48.13367844,52.34375,45.74652481,629.7454,77.05838,13.12211,16.34115,15.22714,14.85822,43.14021,NORMAL
3142,01-05-2018 13:00,48.17708,52.47396,45.83333206,630.4398,77.59815,13.12211,16.34115,15.11863,14.82205,41.86499,NORMAL
3143,01-05-2018 13:15,48.35069,52.47396,45.87674,619.6759,75.63181,13.12211,16.39178,15.26331,14.89439,42.78392,NORMAL
3144,01-05-2018 13:30,48.4375,52.56076,46.00694275,632.4074,80.22888,13.09317,16.42795,15.26331,14.82205,41.7349,NORMAL
3145,01-05-2018 13:45,48.4809,52.69097,46.18055,636.4583,80.62082,13.12211,16.52199,15.37182,14.90162,39.79411,NORMAL
3146,01-05-2018 14:00,48.61111,52.73437,46.26736,644.7916,77.67131,13.12211,16.24711,15.26331,14.82205,45.66008,NORMAL
3147,01-05-2018 14:15,48.78472,52.82118,46.39756775,633.7963,76.52491,13.14381,16.42795,15.11863,14.90162,45.58948,NORMAL
3148,01-05-2018 14:30,48.828125,52.90798569,46.44097137,628.3564,74.00173,13.057,16.42795,15.14757,14.82205,47.05996,NORMAL
3149,01-05-2018 14:45,48.87152,52.90799,46.31076,624.1898,73.0744,13.09317,16.34115,15.18374,14.85822,44.74085,NORMAL
3151,01-05-2018 15:00,48.87152,52.82118,46.05034637,623.9583,71.36501,13.12211,16.42795,15.22714,14.85822,40.07787,NORMAL
3152,01-05-2018 15:15,48.91492844,52.73437,45.96353912,630.5555,74.30399,13.057,16.47135,15.37182,14.79311,41.14288,NORMAL
3153,01-05-2018 15:30,48.87152,52.73437,45.96353912,632.9861,80.69395,13.1004,16.34115,15.11863,14.82205,38.11816,NORMAL
3154,01-05-2018 15:45,49.00174,52.82117844,45.96353912,632.5231,78.01616,13.057,16.47135,15.33565,14.85822,44.19021,NORMAL
3155,01-05-2018 16:00,49.04514,52.82118,45.96353912,628.0093,74.1348,13.09317,16.47135,15.03906,14.82205,45.04395,NORMAL
3156,01-05-2018 16:15,49.08854,52.95139,46.09375,625.2314,76.16492,13.14381,16.16753,15.56713,15.12587,41.42354,NORMAL
3157,01-05-2018 16:30,49.00173569,52.95139,46.09375,630.324,76.19394,13.12934,16.24711,15.5816,15.08247,39.24217,NORMAL
3158,01-05-2018 16:45,48.87152,52.77777,45.52951,635.4166,71.87072,13.14381,16.13136,15.81308,15.05353,52.24727,NORMAL
3159,01-05-2018 17:00,48.69791,52.73437119,45.09548569,633.7963,73.7753,13.12211,16.13136,15.56713,14.97396,43.57648,NORMAL
3160,01-05-2018 17:15,48.4809,52.60416412,44.96527481,627.7778,75.06225,13.12211,16.0735,15.69734,15.05353,45.72071,NORMAL
3161,01-05-2018 17:30,48.2638855,52.69097,45.00867844,627.662,79.8419,13.59954,16.16753,15.65393,15.08247,41.31121,NORMAL
3162,01-05-2018 17:45,48.04688,52.73437,45.09548569,637.5,78.16592,13.62847,16.16753,15.69734,15.05353,49.64166,NORMAL
3163,01-05-2018 18:00,47.96007,52.60416,45.09548569,631.4814,75.7669,13.53443,16.06626,15.84925,15.11863,46.72898,NORMAL
3164,01-05-2018 18:15,47.91666,52.51736,45.00868,629.5139,73.85421,13.62847,16.0735,15.37182,15.05353,39.76643,NORMAL
3166,01-05-2018 18:30,47.74305,52.30035,44.31424,631.9445,76.43651,13.55613,16.06626,15.73351,15.16204,43.84426,NORMAL
3167,01-05-2018 18:45,47.69965,52.12674,43.66319,631.713,71.58079,13.55613,16.21094,15.76968,15.08247,38.88922,NORMAL
3168,01-05-2018 19:00,47.56944,51.86632,43.22916,632.9861,71.15965,13.59954,16.24711,15.76968,15.05353,44.48197,NORMAL
3169,01-05-2018 19:15,47.48264,51.82291,42.96875,629.8611,69.09697,13.64294,16.16753,15.61777,15.08247,43.17324,NORMAL
3170,01-05-2018 19:30,47.35243,51.69271,42.83853912,638.7731,77.25343,13.62847,16.13136,15.73351,15.08247,38.84699,NORMAL
3171,01-05-2018 19:45,47.17882,51.6059,42.96875,628.2407,74.74809,13.62847,16.21094,15.65393,15.11863,41.99567,NORMAL
3172,01-05-2018 20:00,47.13541412,51.64930344,43.14236069,628.4722,77.36858,13.70804,16.13136,15.98669,15.11863,49.57988,NORMAL
3173,01-05-2018 20:15,47.04861069,51.73611,43.1857605,629.1666,78.12169,13.56337,16.21094,15.65393,15.01013,42.06395,NORMAL
3174,01-05-2018 20:30,46.9184,51.69271,43.1857605,632.6389,69.77612,13.53443,16.0735,15.76968,15.08247,41.66096,NORMAL
3175,01-05-2018 20:45,46.83159637,51.73611,43.27257,645.2546,80.61703,13.59954,15.71181,15.98669,15.0897,43.35192,NORMAL
3176,01-05-2018 21:00,46.7013855,51.82291,43.40277481,626.8519,73.03181,13.62847,15.66117,15.94329,15.11863,40.39357,NORMAL
3177,01-05-2018 21:15,46.65799,51.86632,43.48958206,641.6666,79.65815,13.614,15.71181,15.03906,15.08247,44.37893,NORMAL
3178,01-05-2018 21:30,46.61458,51.82291,43.48958,631.3657,72.63098,13.614,15.625,15.18374,15.16204,41.50674,NORMAL
3179,01-05-2018 21:45,46.65799,51.86632,43.35938,634.0278,74.35169,13.55613,15.71181,15.14757,15.01013,44.41649,NORMAL
3181,01-05-2018 22:00,46.61458,51.86632,43.14236,631.9445,72.561,13.614,15.70457,14.80758,15.16204,41.6586,NORMAL
3182,01-05-2018 22:15,46.65799,51.90972,43.14236,628.0093,69.68417,13.64294,15.71181,15.22714,15.06076,47.17098,NORMAL
3183,01-05-2018 22:30,46.61458,51.95312,43.01215,625.463,73.11579,13.614,15.6684,15.18374,15.11863,41.84547,NORMAL
3184,01-05-2018 22:45,46.65799,51.90972,42.92534637,621.9907,73.27662,13.614,15.625,15.29224,15.08247,40.53917,NORMAL
3185,01-05-2018 23:00,46.61458,51.90972,43.01215,634.6064,73.87737,13.55613,15.625,15.11863,15.08247,43.09906,NORMAL
3186,01-05-2018 23:15,46.65799,51.90972,43.14236,635.3009,76.14212,13.53443,15.71181,15.34288,15.05353,38.56816,NORMAL
