,timestamp,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,machine_status
1771,18-04-2018 05:00,42.05729,43.22916,39.71354,201.6406097,0,RECOVERING
1772,18-04-2018 05:15,41.88368,43.7066,39.71353912,205.2286,0,RECOVERING
1773,18-04-2018 05:30,41.75347,43.40277,39.75694,202.5665,0,RECOVERING
1774,18-04-2018 05:45,41.84027,42.96875,39.75694275,201.6406,0,RECOVERING
1775,18-04-2018 06:00,41.71007,42.83854,39.67014,202.4508057,0,RECOVERING
1776,18-04-2018 06:15,41.44965,42.57813,39.45313,203.8396912,0,RECOVERING
1777,18-04-2018 06:30,41.23264,42.57813,39.1493,202.2193146,0,RECOVERING
1778,18-04-2018 06:45,41.27603912,42.62152,39.0191,203.3767,0,RECOVERING
1779,18-04-2018 07:00,41.40625,42.36111,38.84549,203.8396759,0,RECOVERING
1780,18-04-2018 07:15,41.18924,42.10069,38.45486069,202.4508,0,RECOVERING
1781,18-04-2018 07:30,41.05902,41.92708,38.23784637,199.7888,0,RECOVERING
1782,18-04-2018 07:45,40.75521,41.84027,38.15103912,202.6823,0,RECOVERING
1783,18-04-2018 08:00,40.625,41.75347,38.15104,203.6082001,0,RECOVERING
1784,18-04-2018 08:15,40.75520706,41.71007,38.36805,202.6823,0,RECOVERING
1786,18-04-2018 08:30,40.625,41.62326,38.28125,202.2193,0,RECOVERING
1787,18-04-2018 08:45,40.53819,41.40625,38.23784637,205.4601,0,RECOVERING
1788,18-04-2018 09:00,40.79861,41.66666,38.62847,202.3350525,0,RECOVERING
1789,18-04-2018 09:15,40.625,41.40625,38.23785,203.9554,0,RECOVERING
1790,18-04-2018 09:30,40.75521,41.84027,38.49826,203.0295,0,RECOVERING
1791,18-04-2018 09:45,40.6684,41.44965,38.49826,3.608217478,0,RECOVERING
1792,18-04-2018 10:00,40.84201,41.23264,38.58507,3.723958254,0,RECOVERING
1793,18-04-2018 10:15,40.97222,41.53646,38.93229,3.608218,0,RECOVERING
1794,18-04-2018 10:30,40.79861069,41.92708,38.58506775,3.608217,0,RECOVERING
1795,18-04-2018 10:45,41.05902,41.44965,39.0191,3.49247694,0,RECOVERING
1796,18-04-2018 11:00,40.84201,41.01563,38.62847,3.608217478,0,RECOVERING
1797,18-04-2018 11:15,41.05902,41.27604,39.0191,3.492477,0,RECOVERING
1798,18-04-2018 11:30,40.75521,41.05902,38.80208,3.376736,0,RECOVERING
1799,18-04-2018 11:45,41.015625,41.27604,39.0625,3.608217,0,RECOVERING
1801,18-04-2018 12:00,40.84201,41.18924,38.93229,3.376735806,0,RECOVERING
1802,18-04-2018 12:15,41.10243,41.18924,39.1493,3.608217478,0,RECOVERING
1803,18-04-2018 12:30,41.10243,41.49305,39.45313,3.492477,0,RECOVERING
1804,18-04-2018 12:45,41.01563,41.01563,39.1059,3.608217478,0,RECOVERING
1805,18-04-2018 13:00,41.23264,41.27604,39.49652,3.608217478,0,RECOVERING
1806,18-04-2018 13:15,40.97222,40.88541,39.0191,3.376736,0,RECOVERING
1807,18-04-2018 13:30,41.18924,41.10243,39.45313,3.608217478,99.99987793,RECOVERING
1808,18-04-2018 13:45,40.97222,40.84201,39.0191,3.608217478,99.99987793,RECOVERING
1809,18-04-2018 14:00,41.27604,41.10243,39.23611,3.608217478,99.99987793,RECOVERING
1810,18-04-2018 14:15,41.01563,40.97222,38.84549,3.608217,99.99988,RECOVERING
1811,18-04-2018 14:30,41.10243,40.97222,38.80208,3.376735806,99.99988,RECOVERING
1812,18-04-2018 14:45,41.05902,41.31944,38.93229,3.608217,99.99988,RECOVERING
1813,18-04-2018 15:00,41.10243,40.97222,38.62847,3.608217478,99.99987793,RECOVERING
1814,18-04-2018 15:15,41.10243,41.23264,39.0625,3.376736,0.1305663,RECOVERING
1816,18-04-2018 15:30,40.79861,40.88541,38.58507,3.608217478,0,RECOVERING
1817,18-04-2018 15:45,40.84201,41.10243,39.0191,3.376736,0,RECOVERING
1818,18-04-2018 16:00,40.53819,40.84201,38.49826,3.608217478,0,RECOVERING
1819,18-04-2018 16:15,40.79861,40.97222,38.84549,3.608217,0,RECOVERING
1820,18-04-2018 16:30,40.625,40.84201,38.49826,3.608217478,0,RECOVERING
1821,18-04-2018 16:45,40.6684,40.84201,38.71527,3.608217478,0,RECOVERING
1822,18-04-2018 17:00,40.5816,40.79861,38.67188,3.608217478,0,RECOVERING
1823,18-04-2018 17:15,40.625,40.625,38.58507,3.608217478,0,RECOVERING
1824,18-04-2018 17:30,40.75521,40.84201,38.93228912,3.608217478,0,RECOVERING
1825,18-04-2018 17:45,40.40798569,40.97222,38.36805,3.608217478,0,RECOVERING
1826,18-04-2018 18:00,40.5816,40.6684,38.71527,3.608217478,0,RECOVERING
1827,18-04-2018 18:15,40.23438,40.36458206,38.15103912,3.608217,0,RECOVERING
1828,18-04-2018 18:30,40.45139,40.40799,38.36805,3.608217478,0,RECOVERING
1829,18-04-2018 18:45,40.01736,40.32118,37.84722,3.608217478,0,RECOVERING
1831,18-04-2018 19:00,40.19097,40.234375,37.80382,3.608217478,0,RECOVERING
1832,18-04-2018 19:15,39.93055,40.40799,37.71701,3.608217478,0,RECOVERING
1833,18-04-2018 19:30,39.93055,39.97396,37.32639,3.608217478,0,RECOVERING
1834,18-04-2018 19:45,39.97396,40.19097137,37.5434,3.608217478,0,RECOVERING
1835,18-04-2018 20:00,39.58333,39.80035,36.89236069,3.608217478,0,RECOVERING
1836,18-04-2018 20:15,39.67014,39.93055,37.10938,3.608217,0,RECOVERING
1837,18-04-2018 20:30,39.27951,39.67014,36.45833206,3.608217,0,RECOVERING
1838,18-04-2018 20:45,39.49652,39.71354,36.63194,3.608217,0,RECOVERING
1839,18-04-2018 21:00,39.1493,39.36632,36.06771,3.608217478,0,RECOVERING
1840,18-04-2018 21:15,39.27951,39.49652,36.11111069,3.608217478,0,RECOVERING
1841,18-04-2018 21:30,38.93229,39.53993,35.85069,3.608217478,0,RECOVERING
1842,18-04-2018 21:45,39.0625,39.32291,35.67708206,3.608217478,0,RECOVERING
1843,18-04-2018 22:00,38.88889,39.67014,35.76389,3.608217478,0,RECOVERING
1844,18-04-2018 22:15,38.71527,39.1059,35.32986069,3.608217,0,RECOVERING
1846,18-04-2018 22:30,38.93229,39.23611,35.59027481,3.608217,0,RECOVERING
1847,18-04-2018 22:45,38.49826,39.0191,35.11285,3.608217,0,RECOVERING
1848,18-04-2018 23:00,38.62847,39.1059,35.32986,3.608217478,0,RECOVERING
1849,18-04-2018 23:15,38.28125,39.32291,34.89583,3.608217,0,RECOVERING
1850,18-04-2018 23:30,38.41146,38.93229,35.02604,3.376736,0,RECOVERING
1851,18-04-2018 23:45,38.19444,38.93229,34.93923569,3.608217478,0,RECOVERING
1852,19-04-2018 00:00,38.19444,38.71527,34.98264,3.608217478,0,RECOVERING
1853,19-04-2018 00:15,38.06424,39.0625,35.15625,3.608217,0,RECOVERING
1854,19-04-2018 00:30,38.15104,38.58507,34.93923569,3.608217,0,RECOVERING
1855,19-04-2018 00:45,38.23785,38.71527,35.19965,3.608217,0,RECOVERING
1856,19-04-2018 01:00,37.93402,38.45486,34.93924,3.608217478,0,RECOVERING
1857,19-04-2018 01:15,38.02083,38.71527,35.11285,3.608217,0,RECOVERING
1858,19-04-2018 01:30,37.80382,38.49826,34.80902481,3.608217478,0,RECOVERING
1859,19-04-2018 01:45,37.93402,38.62847,34.98264,3.608217478,0,RECOVERING
1861,19-04-2018 02:00,38.06424,38.71527,35.15625,3.608217478,0,RECOVERING
1862,19-04-2018 02:15,38.19444,38.84549,35.24305344,3.608217,0,RECOVERING
1863,19-04-2018 02:30,38.15104,38.88889,35.37326431,3.608217,0,RECOVERING
1864,19-04-2018 02:45,38.23785,38.93229,35.41666412,3.608217478,0,RECOVERING
1865,19-04-2018 03:00,38.23785,38.88889,35.41666412,3.608217478,0,RECOVERING
1866,19-04-2018 03:15,38.23785,38.93229,35.41666,3.608217478,0,RECOVERING
1867,19-04-2018 03:30,38.41146,38.88889,35.37326431,3.608217478,0,RECOVERING
1868,19-04-2018 03:45,38.36805,38.93229,35.41666412,3.608217478,0,RECOVERING
1869,19-04-2018 04:00,38.41146,39.0191,35.46006775,3.608217478,0,RECOVERING
1870,19-04-2018 04:15,38.41146,39.0191,35.546875,3.608217478,0,RECOVERING
1871,19-04-2018 04:30,38.41146,39.0191,35.59027481,3.608217478,0,RECOVERING
1872,19-04-2018 04:45,38.28125,38.93229,35.63368,3.608217478,0,RECOVERING
1873,19-04-2018 05:00,38.28125,38.93229,35.76389,3.723958254,0,RECOVERING
1874,19-04-2018 05:15,38.36805,38.93229,35.80728912,3.608217478,0,RECOVERING
1876,19-04-2018 05:30,38.36805,39.88715,35.89409637,3.608217478,0,RECOVERING
1877,19-04-2018 05:45,38.28125,38.80208,35.9809,3.608217478,0,RECOVERING
1878,19-04-2018 06:00,38.23785,39.27951,36.06770706,3.608217478,0,RECOVERING
1879,19-04-2018 06:15,38.28125,38.71527,36.06771,3.608217478,0,RECOVERING
1880,19-04-2018 06:30,38.36805,38.67188,36.06771,3.608217478,0,RECOVERING
1881,19-04-2018 06:45,38.28125,38.80208,36.06771,3.608217478,0,RECOVERING
1882,19-04-2018 07:00,38.41145706,38.80208,36.11111069,3.608217478,0,RECOVERING
1883,19-04-2018 07:15,38.41146,38.80208206,36.11111,3.608217,0,RECOVERING
1884,19-04-2018 07:30,38.36805,38.84548569,36.24132,3.376736,0,RECOVERING
1885,19-04-2018 07:45,38.45486069,38.71527,36.28472137,3.608217478,0,RECOVERING
1886,19-04-2018 08:00,38.45486,38.80208,36.328125,3.608217478,0,RECOVERING
1887,19-04-2018 08:15,38.49826431,38.71527,36.45833206,3.608217,0,RECOVERING
1888,19-04-2018 08:30,38.58506775,38.71527481,36.63194,3.608217478,0,RECOVERING
1889,19-04-2018 08:45,38.58507,38.80208,36.84895706,3.608217478,0,RECOVERING
1891,19-04-2018 09:00,38.62847,38.80208,36.97916,3.608217478,0,RECOVERING
1892,19-04-2018 09:15,38.67188,38.88889,37.15277,3.608217,0,RECOVERING
1893,19-04-2018 09:30,,38.84549,37.32638931,3.608217,0,RECOVERING
1894,19-04-2018 09:45,,38.80208206,37.41319275,3.608217478,0,RECOVERING
1895,19-04-2018 10:00,39.71353912,38.84548569,37.54339981,3.608217478,0,RECOVERING
1896,19-04-2018 10:15,39.80034637,38.84549,37.58680344,3.608217478,0,RECOVERING
1897,19-04-2018 10:30,39.88714981,38.8888855,37.58680344,3.608217478,0,RECOVERING
1898,19-04-2018 10:45,39.88714981,38.93228912,37.5434,3.608217478,0,RECOVERING
1899,19-04-2018 11:00,39.88714981,38.93229,37.54339981,3.608217478,0,RECOVERING
1900,19-04-2018 11:15,39.93055344,39.01909637,37.58680344,207.3119,0,RECOVERING
1901,19-04-2018 11:30,39.93055344,39.0625,37.58680344,203.7239532,0,RECOVERING
1902,19-04-2018 11:45,39.93055344,39.10589981,37.63020706,202.4508057,0,RECOVERING
1903,19-04-2018 12:00,39.88714981,39.10589981,37.63020706,204.4183807,0,RECOVERING
1904,19-04-2018 12:15,39.88715,39.1059,37.63021,202.5665,0,RECOVERING
1906,19-04-2018 12:30,39.88715,39.1493,37.63021,206.1545105,0,RECOVERING
1907,19-04-2018 12:45,39.88715,39.14930344,37.63021,203.4519501,0,RECOVERING
1908,19-04-2018 13:00,39.93055344,39.23611,37.71701431,204.3026428,0,RECOVERING
1909,19-04-2018 13:15,39.97395706,39.23611069,37.71701,203.1452484,0,RECOVERING
1910,19-04-2018 13:30,39.97395706,39.23611,37.71701,204.0712,0,RECOVERING
1911,19-04-2018 13:45,39.36632,38.88889,37.32639,204.5341,0,RECOVERING
1912,19-04-2018 14:00,39.32291412,38.58506775,36.93576431,203.376709,0,RECOVERING
1913,19-04-2018 14:15,38.67188,38.71527481,37.10938,205.2286,0,RECOVERING
1914,19-04-2018 14:30,39.93055344,38.84548569,37.28299,204.4936,0,RECOVERING
1915,19-04-2018 14:45,40.10416,39.0191,37.32639,204.1869,0,RECOVERING
1916,19-04-2018 15:00,40.01736,38.45486069,36.67534637,203.8396759,0,RECOVERING
1917,19-04-2018 15:15,40.19097,38.62847137,36.84895706,201.6406097,0,RECOVERING
1918,19-04-2018 15:30,40.234375,38.84549,37.06597,202.7980194,0,RECOVERING
1919,19-04-2018 15:45,40.32117844,39.01909637,37.15277481,203.2609863,0,RECOVERING
1921,19-04-2018 16:00,40.01736069,38.671875,36.50173569,205.3443146,0,RECOVERING
1922,19-04-2018 16:15,40.19097137,38.71527481,36.63194,203.6082001,0,RECOVERING
1923,19-04-2018 16:30,40.36458206,38.80208206,36.76214981,203.6082001,0,RECOVERING
1924,19-04-2018 16:45,40.36458206,38.84548569,36.89236,205.7668,0,RECOVERING
1925,19-04-2018 17:00,40.01736,38.41146,36.24132,203.6082001,0,RECOVERING
1926,19-04-2018 17:15,40.14756775,38.41145706,36.24132,203.6082001,0,RECOVERING
1927,19-04-2018 17:30,40.10416,38.45486069,36.50174,202.526,0,RECOVERING
1928,19-04-2018 17:45,40.10416412,38.49826431,36.63194275,202.6823,0,RECOVERING
1929,19-04-2018 18:00,39.71353912,38.15104,36.06771,205.5758057,0,RECOVERING
1930,19-04-2018 18:15,39.75694275,38.02083206,35.9809,203.8397,0,RECOVERING
1931,19-04-2018 18:30,39.23611,38.23785,35.98089981,203.9554,0,RECOVERING
1932,19-04-2018 18:45,39.453125,37.80382,35.76389,204.1869049,0,RECOVERING
1933,19-04-2018 19:00,39.32291,37.97742844,36.0243,201.4091187,0,RECOVERING
1934,19-04-2018 19:15,39.10589981,37.63021,35.59027481,200.6742,0,RECOVERING
1936,19-04-2018 19:30,39.14930344,37.76041412,35.80729,203.3767242,0,RECOVERING
1937,19-04-2018 19:45,38.84548569,37.54339981,35.41666412,202.8732,0,RECOVERING
1938,19-04-2018 20:00,38.93228912,37.58680344,35.59027481,202.6822815,0,RECOVERING
1939,19-04-2018 20:15,38.62847,37.41319,35.24305,203.2205,0,RECOVERING
1940,19-04-2018 20:30,38.28125,37.5868,35.02604,204.5341339,0,RECOVERING
1941,19-04-2018 20:45,38.58507,37.41319275,34.93923569,202.9137573,0,RECOVERING
1942,19-04-2018 21:00,38.49826431,37.41319,34.72222137,203.3767242,0,RECOVERING
1943,19-04-2018 21:15,38.28125,37.32639,34.50520706,203.4924622,0,RECOVERING
1944,19-04-2018 21:30,38.06424,37.76041,34.375,204.5341339,0,RECOVERING
1945,19-04-2018 21:45,37.76041,37.28299,34.375,203.376709,0,RECOVERING
1946,19-04-2018 22:00,38.02083,37.28299,34.375,199.7887573,0,RECOVERING
1947,19-04-2018 22:15,38.02083,37.10938,34.3316,202.2193,0,RECOVERING
1948,19-04-2018 22:30,37.84722,37.06597,34.3316,204.0712,0,RECOVERING
1949,19-04-2018 22:45,37.63021,37.06597,34.28819275,203.8396912,0,RECOVERING
1951,19-04-2018 23:00,37.5,36.76215,34.28819,202.9137573,0,RECOVERING
1952,19-04-2018 23:15,37.63020706,36.84896,34.375,203.8396912,0,RECOVERING
1953,19-04-2018 23:30,37.76041,36.76215,34.375,200.3674622,0,RECOVERING
1954,19-04-2018 23:45,37.76041412,36.63194,34.28819275,204.6498718,0,RECOVERING
1955,20-04-2018 00:00,37.76041,36.67535,34.24478912,205.1128387,0,RECOVERING
1956,20-04-2018 00:15,37.5434,36.71875,34.24478912,202.798,0,RECOVERING
1957,20-04-2018 00:30,37.63021,36.84896,34.33159637,203.9554291,0,RECOVERING
1958,20-04-2018 00:45,37.93402,36.71875,34.46180344,203.0294952,0,RECOVERING
1959,20-04-2018 01:00,37.97743,36.76215,34.46180344,202.5665283,0,RECOVERING
1960,20-04-2018 01:15,38.02083,36.84896,34.375,203.261,0,RECOVERING
1961,20-04-2018 01:30,37.93402,36.84896,34.28819275,201.8721,0,RECOVERING
1962,20-04-2018 01:45,37.63021,36.93576,34.33159637,204.0712,0,RECOVERING
1963,20-04-2018 02:00,37.76041412,36.97916,34.46180344,202.4508057,0,RECOVERING
1964,20-04-2018 02:15,37.80381775,36.97916,34.54861069,203.261,0,RECOVERING
1966,20-04-2018 02:30,37.80382,36.97916,34.67882,202.6823,0,RECOVERING
1967,20-04-2018 02:45,37.84722,37.06597,34.80902,204.1464,0,RECOVERING
1968,20-04-2018 03:00,37.93402481,37.10938,34.93923569,201.6406097,0,RECOVERING
1969,20-04-2018 03:15,37.97742844,37.10938,35.02604,202.3350525,0,RECOVERING
1970,20-04-2018 03:30,38.02083,37.15277,35.11284637,203.723938,0,RECOVERING
1971,20-04-2018 03:45,38.06424,37.28299,35.11284637,202.526,0,RECOVERING
1972,20-04-2018 04:00,38.15104,37.28299,35.11285,204.9971008,0,RECOVERING
1973,20-04-2018 04:15,39.97396,37.36979,35.15625,133.4693,37.64546,RECOVERING
1974,20-04-2018 04:30,42.578125,37.5868,35.11284637,123.2841,27.63585,NORMAL
1975,20-04-2018 04:45,43.14236,37.80382,35.02603912,123.1684,24.38453,NORMAL
1976,20-04-2018 05:00,43.44618,38.01943194,34.98263931,133.2378387,23.1855,NORMAL
1977,20-04-2018 05:15,43.8368,38.06423569,34.93923569,132.4276,16.06013,NORMAL
1978,20-04-2018 05:30,44.09722,38.19444275,34.89583206,143.0758,27.29902,NORMAL
1979,20-04-2018 05:45,44.01041,38.36805,34.80902481,141.9184,30.15328,NORMAL
1981,20-04-2018 06:00,45.78993,38.49826,34.93924,152.6822815,35.28255,NORMAL
1982,20-04-2018 06:15,46.05035,38.671875,35.11284637,163.5619,34.44526,NORMAL
1983,20-04-2018 06:30,46.9184,38.80208,35.24305,163.3304,40.75817,NORMAL
1984,20-04-2018 06:45,46.9184,39.0625,35.32986,162.173,39.40951,NORMAL
1985,20-04-2018 07:00,46.8316,39.23611,35.37326,278.1453,32.58228,NORMAL
1986,20-04-2018 07:15,47.39583,39.36632,35.46006775,422.8182678,33.67863,NORMAL
1987,20-04-2018 07:30,47.35243,39.53992844,35.59027481,409.1521912,38.69192,NORMAL
1988,20-04-2018 07:45,47.78646,39.71353912,35.63368,422.4507904,40.95829,NORMAL
1989,20-04-2018 08:00,47.74305,39.88714981,35.76389,434.7916565,44.01624,NORMAL
1990,20-04-2018 08:15,47.91666,40.01736069,35.9809,345.1563,48.77557,NORMAL
1991,20-04-2018 08:30,48.00347,40.14757,36.19791,384.4966,51.61804,NORMAL
1992,20-04-2018 08:45,48.4809,40.23438,36.45833,396.6841,57.73164,NORMAL
1993,20-04-2018 09:00,48.69791,40.40799,36.76215,424.5515442,65.88495,NORMAL
1994,20-04-2018 09:15,47.56944,40.53819275,37.06597,431.2297,66.60538,NORMAL
1996,20-04-2018 09:30,46.18055,40.75521,37.36979,460.8391,56.9694,NORMAL
1997,20-04-2018 09:45,46.61458,40.8420105,37.63021,455.3617,42.62494,NORMAL
1998,20-04-2018 10:00,47.69965,41.01563,37.93402,438.1713104,33.22337,NORMAL
1999,20-04-2018 10:15,47.82986,41.01563,38.15104,441.3831,38.13515,NORMAL
2000,20-04-2018 10:30,48.17708,41.18923569,38.41146,434.8871,49.32535,NORMAL
2001,20-04-2018 10:45,48.35069,41.27603912,38.49826,432.0746,56.82992,NORMAL
2002,20-04-2018 11:00,48.4809,41.49305,38.62847137,447.2540436,66.10569,NORMAL
2003,20-04-2018 11:15,48.4375,41.62326,38.671875,446.279,64.08148,NORMAL
2004,20-04-2018 11:30,48.00347,41.75347,38.671875,469.1464,65.78737,NORMAL
2005,20-04-2018 11:45,48.17708,41.92708,38.671875,474.919,61.67112,NORMAL
2006,20-04-2018 12:00,48.13368,42.10069,38.62847137,482.3119507,59.597,NORMAL
2007,20-04-2018 12:15,48.17708,42.14409637,38.58507,487.7344,58.90311,NORMAL
2008,20-04-2018 12:30,48.17708,42.2743,38.58507,490.0811,58.16882,NORMAL
2009,20-04-2018 12:45,48.4375,42.40451,38.58507,495.1881,53.35743,NORMAL
2011,20-04-2018 13:00,48.4809,42.57813,38.49826431,487.2772064,50.07462,NORMAL
2012,20-04-2018 13:15,48.82813,42.62152,38.49826,489.5833,47.19139,NORMAL
2013,20-04-2018 13:30,49.43576,42.75174,38.49826,459.4937,49.30499,NORMAL
2014,20-04-2018 13:45,49.34896,42.83853912,38.58506775,462.5868,57.15919,NORMAL
2015,20-04-2018 14:00,48.91493,43.01215,38.62847137,445.3964233,62.32441,NORMAL
2016,20-04-2018 14:15,49.73958,43.05555,38.671875,440.0492,65.038,NORMAL
2017,20-04-2018 14:30,49.56597,43.18576,38.671875,441.4381,66.41274,NORMAL
2018,20-04-2018 14:45,49.73958,43.35938,38.671875,444.8409,70.22931,NORMAL
2019,20-04-2018 15:00,49.78299,43.44618,38.671875,439.7280121,82.53557,NORMAL
2020,20-04-2018 15:15,48.87152,43.57639,38.67188,451.3658,77.88504,NORMAL
2021,20-04-2018 15:30,48.78472,43.70659637,38.71527481,433.9236,81.79042,NORMAL
2022,20-04-2018 15:45,48.13368,43.88021,38.80208,503.9352,75.31041,NORMAL
2023,20-04-2018 16:00,48.4375,44.01041,38.8888855,515.8565,69.01763,NORMAL
2024,20-04-2018 16:15,48.69791,44.14063,39.0191,539.2361,77.76492,NORMAL
2026,20-04-2018 16:30,48.78472,44.35764,39.10589981,556.5972,81.38376,NORMAL
2027,20-04-2018 16:45,49.04514,44.53125,39.23611,564.4676,78.34267,NORMAL
2028,20-04-2018 17:00,49.21875,44.66146,39.2795105,568.4028,76.68861,NORMAL
2029,20-04-2018 17:15,49.26215,44.74826,39.32291412,575,74.41608,NORMAL
2030,20-04-2018 17:30,49.30555,44.92188,39.36631775,582.1759,73.87109,NORMAL
2031,20-04-2018 17:45,49.34896,45.00867844,39.36631775,583.5648,74.87693,NORMAL
2032,20-04-2018 18:00,49.69618,45.13889,39.36631775,602.5463,78.98075,NORMAL
2033,20-04-2018 18:15,49.30555,45.22569275,39.453125,613.3102,77.33776,NORMAL
2034,20-04-2018 18:30,48.87152,45.3993,39.49652481,607.5232,73.47587,NORMAL
2035,20-04-2018 18:45,49.47916,45.44271,39.53993,610.8796,78.80412,NORMAL
2036,20-04-2018 19:00,48.65451,45.61632,39.53992844,623.2639,75.3269,NORMAL
2037,20-04-2018 19:15,48.65451,45.61632,39.49652481,626.0416,82.0005,NORMAL
2038,20-04-2018 19:30,48.91493,45.74652,39.36631775,619.3287,79.90304,NORMAL
2039,20-04-2018 19:45,49.04514,45.74652481,39.32291412,624.7686,78.86403,NORMAL
2041,20-04-2018 20:00,49.08854,45.83333206,39.2795105,623.9583,86.06623,NORMAL
2042,20-04-2018 20:15,49.21875,45.87674,39.23611069,621.9907,86.59851,NORMAL
2043,20-04-2018 20:30,49.08854,45.83333,39.1493,625.1157,82.32992,NORMAL
2044,20-04-2018 20:45,49.30555,45.87674,39.0625,626.2731,86.94659,NORMAL
2045,20-04-2018 21:00,49.13194,46.00694,39.01909637,634.375,78.54194,NORMAL
2046,20-04-2018 21:15,49.04514,46.00694,38.93229,632.9861,78.21758,NORMAL
2047,20-04-2018 21:30,48.78472,46.05035,39.0625,626.8518,85.34105,NORMAL
2048,20-04-2018 21:45,48.78472,46.00694275,39.23611069,642.0139,85.83339,NORMAL
2049,20-04-2018 22:00,48.4809,46.09375,39.2795105,637.3843,84.87294,NORMAL
2050,20-04-2018 22:15,48.56771,46.05035,39.23611,628.588,92.21689,NORMAL
2051,20-04-2018 22:30,48.56770706,46.00694,39.32291,645.8334,87.96043,NORMAL
2052,20-04-2018 22:45,48.3941,46.09375,39.58333,633.6805,85.21223,NORMAL
2053,20-04-2018 23:00,48.35069,46.26736069,39.80035,629.6296,82.90584,NORMAL
2054,20-04-2018 23:15,48.2638855,46.31076,39.93055344,630.2083,82.78887,NORMAL
2056,20-04-2018 23:30,48.3941,46.39757,40.01736069,628.0093,88.82175,NORMAL
2057,20-04-2018 23:45,48.4375,46.44097,39.97396,639.3519,89.69395,NORMAL
2058,21-04-2018 00:00,48.56771,46.48438,39.93055344,629.1666,87.72669,NORMAL
2059,21-04-2018 00:15,48.56771,46.61458,39.88714981,628.3188,85.17643,NORMAL
2060,21-04-2018 00:30,48.69791,46.65799,39.88714981,626.8518,81.50256,NORMAL
2061,21-04-2018 00:45,48.78472,46.65799,39.80034637,625,79.61391,NORMAL
2062,21-04-2018 01:00,48.4809,46.61458,39.58333,640.162,79.54966,NORMAL
2063,21-04-2018 01:15,48.04688,46.61458,39.36632,635.0695,81.37573,NORMAL
2064,21-04-2018 01:30,48.56771,46.65799,39.23611069,636.9213,83.2838,NORMAL
2065,21-04-2018 01:45,48.69791,46.65799,39.23611069,631.25,80.97623,NORMAL
2066,21-04-2018 02:00,48.65451,46.70139,39.32291412,625.3472,83.90323,NORMAL
2067,21-04-2018 02:15,48.78472,46.74479,39.36631775,636.2268,79.00418,NORMAL
2068,21-04-2018 02:30,49.00174,46.9184,39.453125,631.4814,76.43251,NORMAL
2069,21-04-2018 02:45,49.26215,47.04861,39.58333,631.25,83.42033,NORMAL
2071,21-04-2018 03:00,49.13194,47.17881775,39.93055,628.0093,83.42703,NORMAL
2072,21-04-2018 03:15,49.26215,47.35243,40.19097137,639.9305,81.18922,NORMAL
2073,21-04-2018 03:30,49.21875,47.39583,40.45139,640.9722,83.07885,NORMAL
2074,21-04-2018 03:45,49.21875,47.52603912,40.75520706,639.6991,80.64237,NORMAL
2075,21-04-2018 04:00,49.08854,47.61284637,40.88541412,638.1945,79.0495,NORMAL
2076,21-04-2018 04:15,49.26215,47.74305,40.79861,640.2778,81.57005,NORMAL
2077,21-04-2018 04:30,49.30555,47.74305,40.53819,629.1666,83.52319,NORMAL
2078,21-04-2018 04:45,49.34896,47.78645706,40.32118,634.375,84.30903,NORMAL
2079,21-04-2018 05:00,49.47916,47.78646,40.01736,639.1204,80.09721,NORMAL
2080,21-04-2018 05:15,49.52257,47.91666,39.97395706,639.5834,76.80681,NORMAL
2081,21-04-2018 05:30,49.47916412,47.82986,40.10416412,642.5926,81.8613,NORMAL
2082,21-04-2018 05:45,49.47916,47.78646,40.19097137,634.375,80.23068,NORMAL
2083,21-04-2018 06:00,49.34896,47.82986069,40.234375,638.4259,77.07339,NORMAL
2084,21-04-2018 06:15,49.43576,47.91666,40.32117844,640.7407,73.207,NORMAL
2086,21-04-2018 06:30,49.47916,48.00347,40.36458206,628.588,80.46996,NORMAL
2087,21-04-2018 06:45,49.34896,48.00347,40.4513855,634.375,85.83546,NORMAL
2088,21-04-2018 07:00,49.52257,48.00347137,40.625,637.1528,78.52757,NORMAL
2089,21-04-2018 07:15,49.52256775,47.96006775,40.66839981,646.412,81.4165,NORMAL
2090,21-04-2018 07:30,49.30555,48.00347137,40.75520706,642.4769,78.13299,NORMAL
2091,21-04-2018 07:45,49.21875,48.13368,40.75520706,626.0416,77.88761,NORMAL
2092,21-04-2018 08:00,49.34896,48.17708,40.75520706,627.3148,81.36693,NORMAL
2093,21-04-2018 08:15,49.30555,48.35069,40.75521,641.3195,79.40078,NORMAL
2094,21-04-2018 08:30,49.52257,48.4809,40.84201,638.5416,85.29883,NORMAL
2095,21-04-2018 08:45,49.47916,48.65451,41.27604,647.1064,82.1139,NORMAL
2096,21-04-2018 09:00,49.69618,48.78472,41.66666,630.6713,80.78048,NORMAL
2097,21-04-2018 09:15,49.78299,49.00174,41.97049,632.2916,80.60896,NORMAL
2098,21-04-2018 09:30,49.69618,49.13194275,42.36111,637.6157,82.14223,NORMAL
2099,21-04-2018 09:45,49.91319,49.26214981,42.70833,631.9445,82.39374,NORMAL
2101,21-04-2018 10:00,49.91319,49.34896,42.96875,631.0186,85.29393,NORMAL
2102,21-04-2018 10:15,50,49.47916412,43.22916,642.9398,82.08443,NORMAL
